fold,sample_id,obj_name,baseline_miou,original_miou,support_fg_miou,original_iter,support_fg_iter,support_fg_fallback,original_non_degraded,support_fg_non_degraded,delta_support_fg_vs_original,delta_original_vs_baseline,delta_support_fg_vs_baseline
2,fold2:415_class-46,415_class-46,0.50036401,0.48771560,0.48771560,4,4,0,0,0,0.00000000,-0.01264840,-0.01264840
2,fold2:416_class-66,416_class-66,0.89018703,0.89625031,0.89018703,4,0,1,1,1,-0.00606328,0.00606328,0.00000000
2,fold2:417_class-54,417_class-54,0.41898414,0.41898414,0.41898414,0,0,0,1,1,0.00000000,0.00000000,0.00000000
2,fold2:418_class-38,418_class-38,0.47121036,0.82097852,0.82097852,2,2,0,1,1,0.00000000,0.34976816,0.34976816
2,fold2:419_class-54,419_class-54,0.34596795,0.34609836,0.34596795,1,0,1,1,1,-0.00013041,0.00013041,0.00000000
2,fold2:420_class-14,420_class-14,0.33910722,0.60666513,0.33910722,5,0,1,1,1,-0.26755792,0.26755792,0.00000000
2,fold2:421_class-10,421_class-10,0.92835188,0.93068004,0.92835188,3,0,1,1,1,-0.00232816,0.00232816,0.00000000
2,fold2:422_class-70,422_class-70,0.85293353,0.38660038,0.38660038,2,2,0,0,0,0.00000000,-0.46633315,-0.46633315
2,fold2:423_class-46,423_class-46,0.40064552,0.40064552,0.40064552,0,0,0,1,1,0.00000000,0.00000000,0.00000000
2,fold2:424_class-78,424_class-78,0.32332316,0.35847068,0.35847068,1,1,0,1,1,0.00000000,0.03514752,0.03514752
2,fold2:425_class-54,425_class-54,0.92777103,0.81656814,0.81656814,2,2,0,0,0,0.00000000,-0.11120290,-0.11120290
2,fold2:426_class-34,426_class-34,0.89556122,0.94454253,0.89556122,3,0,1,1,1,-0.04898131,0.04898131,0.00000000
2,fold2:427_class-62,427_class-62,0.23045853,0.23054637,0.23045853,3,0,1,1,1,-0.00008784,0.00008784,0.00000000
2,fold2:428_class-38,428_class-38,0.96285033,0.95890707,0.96285033,3,0,1,0,1,0.00394326,-0.00394326,0.00000000
2,fold2:429_class-46,429_class-46,0.44110104,0.44110104,0.44110104,0,0,0,1,1,0.00000000,0.00000000,0.00000000
2,fold2:430_class-66,430_class-66,0.55116278,0.52824694,0.52824694,2,2,0,0,0,0.00000000,-0.02291584,-0.02291584
2,fold2:431_class-26,431_class-26,0.39981082,0.47609979,0.47609979,1,1,0,1,1,0.00000000,0.07628897,0.07628897
2,fold2:432_class-34,432_class-34,0.46233845,0.48029062,0.48029062,1,1,0,1,1,0.00000000,0.01795217,0.01795217
2,fold2:433_class-46,433_class-46,0.17069077,0.17160411,0.17160411,3,3,0,1,1,0.00000000,0.00091334,0.00091334
2,fold2:434_class-34,434_class-34,0.28348804,0.47974029,0.47974029,1,1,0,1,1,0.00000000,0.19625226,0.19625226
2,fold2:435_class-38,435_class-38,0.36772269,0.91298133,0.91298133,2,2,0,1,1,0.00000000,0.54525864,0.54525864
2,fold2:436_class-14,436_class-14,0.49027914,0.50894725,0.50894725,1,1,0,1,1,0.00000000,0.01866812,0.01866812
2,fold2:437_class-70,437_class-70,0.45185670,0.47835639,0.45185670,1,0,1,1,1,-0.02649969,0.02649969,0.00000000
2,fold2:438_class-22,438_class-22,0.76141608,0.93972892,0.76141608,4,0,1,1,1,-0.17831284,0.17831284,0.00000000
2,fold2:439_class-22,439_class-22,0.81502163,0.81502163,0.81502163,0,0,0,1,1,0.00000000,0.00000000,0.00000000
2,fold2:440_class-30,440_class-30,0.34931466,0.42832544,0.42832544,2,2,0,1,1,0.00000000,0.07901078,0.07901078
2,fold2:441_class-70,441_class-70,0.44170666,0.43655246,0.44170666,2,0,1,0,1,0.00515419,-0.00515419,0.00000000
2,fold2:442_class-58,442_class-58,0.24077325,0.43774691,0.43774691,4,4,0,1,1,0.00000000,0.19697367,0.19697367
2,fold2:443_class-14,443_class-14,0.60432810,0.80362296,0.60432810,2,0,1,1,1,-0.19929487,0.19929487,0.00000000
2,fold2:444_class-30,444_class-30,0.51620531,0.51620531,0.51620531,0,0,0,1,1,0.00000000,0.00000000,0.00000000
2,fold2:445_class-22,445_class-22,0.93128383,0.94350159,0.93128383,5,0,1,1,1,-0.01221776,0.01221776,0.00000000
2,fold2:446_class-30,446_class-30,0.28520834,0.67495739,0.28520834,4,0,1,1,1,-0.38974905,0.38974905,0.00000000
2,fold2:447_class-42,447_class-42,0.43865439,0.48351619,0.48351619,4,4,0,1,1,0.00000000,0.04486179,0.04486179
2,fold2:448_class-38,448_class-38,0.39280599,0.36667058,0.39280599,4,0,1,0,1,0.02613541,-0.02613541,0.00000000
2,fold2:449_class-2,449_class-2,0.30179858,0.42721778,0.42721778,5,5,0,1,1,0.00000000,0.12541920,0.12541920
2,fold2:450_class-66,450_class-66,0.95001733,0.94037890,0.94037890,4,4,0,0,0,0.00000000,-0.00963843,-0.00963843
2,fold2:451_class-34,451_class-34,0.46696717,0.48848036,0.48848036,5,5,0,1,1,0.00000000,0.02151319,0.02151319
2,fold2:452_class-70,452_class-70,0.41117641,0.40908194,0.40908194,5,5,0,0,0,0.00000000,-0.00209448,-0.00209448
2,fold2:453_class-38,453_class-38,0.51701111,0.84322476,0.84322476,2,2,0,1,1,0.00000000,0.32621366,0.32621366
2,fold2:454_class-78,454_class-78,0.64071846,0.45710409,0.45710409,2,2,0,0,0,0.00000000,-0.18361437,-0.18361437
2,fold2:455_class-54,455_class-54,0.68934184,0.68925440,0.68934184,3,0,1,0,1,0.00008744,-0.00008744,0.00000000
2,fold2:456_class-26,456_class-26,0.43660086,0.59615028,0.59615028,3,3,0,1,1,0.00000000,0.15954942,0.15954942
2,fold2:457_class-66,457_class-66,0.91060698,0.68990666,0.68990666,2,2,0,0,0,0.00000000,-0.22070032,-0.22070032
2,fold2:458_class-6,458_class-6,0.48912007,0.88535380,0.48912007,5,0,1,1,1,-0.39623374,0.39623374,0.00000000
2,fold2:459_class-18,459_class-18,0.27203834,0.34724483,0.27203834,5,0,1,1,1,-0.07520649,0.07520649,0.00000000
2,fold2:460_class-30,460_class-30,0.48638451,0.48638451,0.48638451,0,0,0,1,1,0.00000000,0.00000000,0.00000000
2,fold2:461_class-50,461_class-50,0.27260292,0.27381217,0.27260292,4,0,1,1,1,-0.00120926,0.00120926,0.00000000
2,fold2:462_class-42,462_class-42,0.61763448,0.90104878,0.90104878,2,2,0,1,1,0.00000000,0.28341430,0.28341430
2,fold2:463_class-46,463_class-46,0.47151852,0.47151852,0.47151852,0,0,0,1,1,0.00000000,0.00000000,0.00000000
2,fold2:464_class-10,464_class-10,0.45254681,0.42446631,0.42446631,1,1,0,0,0,0.00000000,-0.02808049,-0.02808049
2,fold2:465_class-30,465_class-30,0.19737147,0.51555860,0.51555860,2,2,0,1,1,0.00000000,0.31818713,0.31818713
2,fold2:466_class-66,466_class-66,0.68690658,0.57452798,0.68690658,2,0,1,0,1,0.11237860,-0.11237860,0.00000000
2,fold2:467_class-6,467_class-6,0.82297039,0.82297039,0.82297039,0,0,0,1,1,0.00000000,0.00000000,0.00000000
2,fold2:468_class-42,468_class-42,0.43148065,0.18952584,0.43148065,3,0,1,0,1,0.24195480,-0.24195480,0.00000000
2,fold2:469_class-62,469_class-62,0.98288751,0.98288751,0.98288751,0,0,0,1,1,0.00000000,0.00000000,0.00000000
2,fold2:470_class-54,470_class-54,0.51718998,0.47474185,0.47474185,1,1,0,0,0,0.00000000,-0.04244813,-0.04244813
2,fold2:471_class-10,471_class-10,0.76179910,0.81562436,0.81562436,2,2,0,1,1,0.00000000,0.05382526,0.05382526
2,fold2:472_class-78,472_class-78,0.93942034,0.87053633,0.87053633,3,3,0,0,0,0.00000000,-0.06888402,-0.06888402
2,fold2:473_class-70,473_class-70,0.69340754,0.45003802,0.45003802,1,1,0,0,0,0.00000000,-0.24336952,-0.24336952
2,fold2:474_class-58,474_class-58,0.16329123,0.40544641,0.40544641,5,5,0,1,1,0.00000000,0.24215518,0.24215518
2,fold2:475_class-58,475_class-58,0.48277724,0.40859696,0.40859696,3,3,0,0,0,0.00000000,-0.07418028,-0.07418028
2,fold2:476_class-34,476_class-34,0.56314898,0.56314898,0.56314898,0,0,0,1,1,0.00000000,0.00000000,0.00000000
2,fold2:477_class-22,477_class-22,0.22298126,0.22298126,0.22298126,0,0,0,1,1,0.00000000,0.00000000,0.00000000
2,fold2:478_class-78,478_class-78,0.38349906,0.38349906,0.38349906,0,0,0,1,1,0.00000000,0.00000000,0.00000000
2,fold2:479_class-58,479_class-58,0.68242085,0.68242085,0.68242085,0,0,0,1,1,0.00000000,0.00000000,0.00000000
2,fold2:480_class-58,480_class-58,0.48351434,0.48662439,0.48351434,3,0,1,1,1,-0.00311005,0.00311005,0.00000000
2,fold2:481_class-74,481_class-74,0.46105212,0.46093154,0.46093154,1,1,0,0,0,0.00000000,-0.00012058,-0.00012058
2,fold2:482_class-10,482_class-10,0.94608426,0.94569790,0.94608426,5,0,1,0,1,0.00038636,-0.00038636,0.00000000
2,fold2:483_class-42,483_class-42,0.42665026,0.42935407,0.42935407,4,4,0,1,1,0.00000000,0.00270382,0.00270382
2,fold2:484_class-54,484_class-54,0.42678317,0.42618430,0.42618430,1,1,0,0,0,0.00000000,-0.00059888,-0.00059888
2,fold2:485_class-2,485_class-2,0.31392366,0.46149805,0.46149805,5,5,0,1,1,0.00000000,0.14757439,0.14757439
2,fold2:486_class-50,486_class-50,0.36882719,0.36890137,0.36882719,3,0,1,1,1,-0.00007418,0.00007418,0.00000000
2,fold2:487_class-30,487_class-30,0.47181186,0.47421679,0.47421679,2,2,0,1,1,0.00000000,0.00240493,0.00240493
2,fold2:488_class-50,488_class-50,0.55016994,0.54109496,0.55016994,1,0,1,0,1,0.00907499,-0.00907499,0.00000000
2,fold2:489_class-2,489_class-2,0.38049731,0.44479993,0.44479993,3,3,0,1,1,0.00000000,0.06430262,0.06430262
2,fold2:490_class-42,490_class-42,0.48907292,0.48907292,0.48907292,0,0,0,1,1,0.00000000,0.00000000,0.00000000
2,fold2:491_class-78,491_class-78,0.47438359,0.47438359,0.47438359,0,0,0,1,1,0.00000000,0.00000000,0.00000000
2,fold2:492_class-70,492_class-70,0.56646144,0.43295977,0.43295977,2,2,0,0,0,0.00000000,-0.13350168,-0.13350168
2,fold2:493_class-70,493_class-70,0.46111789,0.46111789,0.46111789,0,0,0,1,1,0.00000000,0.00000000,0.00000000
2,fold2:494_class-10,494_class-10,0.95548987,0.81228971,0.95548987,4,0,1,0,1,0.14320016,-0.14320016,0.00000000
2,fold2:495_class-42,495_class-42,0.45657778,0.45657778,0.45657778,0,0,0,1,1,0.00000000,0.00000000,0.00000000
2,fold2:496_class-62,496_class-62,0.44578755,0.44578755,0.44578755,0,0,0,1,1,0.00000000,0.00000000,0.00000000
2,fold2:497_class-2,497_class-2,0.80332083,0.80234706,0.80332083,2,0,1,0,1,0.00097376,-0.00097376,0.00000000
2,fold2:498_class-22,498_class-22,0.57748604,0.91301918,0.91301918,3,3,0,1,1,0.00000000,0.33553314,0.33553314
2,fold2:499_class-14,499_class-14,0.45417279,0.88803697,0.88803697,2,2,0,1,1,0.00000000,0.43386418,0.43386418
2,fold2:500_class-6,500_class-6,0.93644112,0.93644112,0.93644112,0,0,0,1,1,0.00000000,0.00000000,0.00000000
2,fold2:501_class-70,501_class-70,0.60013938,0.58517456,0.60013938,5,0,1,0,1,0.01496482,-0.01496482,0.00000000
2,fold2:502_class-22,502_class-22,0.74281144,0.74327666,0.74281144,5,0,1,1,1,-0.00046521,0.00046521,0.00000000
2,fold2:503_class-74,503_class-74,0.82765555,0.97313815,0.82765555,2,0,1,1,1,-0.14548260,0.14548260,0.00000000
2,fold2:504_class-54,504_class-54,0.47655818,0.45057654,0.45057654,3,3,0,0,0,0.00000000,-0.02598163,-0.02598163
2,fold2:505_class-6,505_class-6,0.17052738,0.17615500,0.17052738,4,0,1,1,1,-0.00562762,0.00562762,0.00000000
2,fold2:506_class-42,506_class-42,0.39849585,0.36109826,0.39849585,5,0,1,0,1,0.03739759,-0.03739759,0.00000000
2,fold2:507_class-14,507_class-14,0.87288415,0.87288415,0.87288415,0,0,0,1,1,0.00000000,0.00000000,0.00000000
2,fold2:508_class-66,508_class-66,0.53739995,0.49445388,0.49445388,2,2,0,0,0,0.00000000,-0.04294607,-0.04294607
2,fold2:509_class-18,509_class-18,0.77971762,0.77971762,0.77971762,0,0,0,1,1,0.00000000,0.00000000,0.00000000
2,fold2:510_class-2,510_class-2,0.57820487,0.67086446,0.67086446,2,2,0,1,1,0.00000000,0.09265959,0.09265959
2,fold2:511_class-34,511_class-34,0.42506635,0.42506635,0.42506635,0,0,0,1,1,0.00000000,0.00000000,0.00000000
2,fold2:512_class-14,512_class-14,0.43130758,0.43140259,0.43130758,2,0,1,1,1,-0.00009501,0.00009501,0.00000000
2,fold2:513_class-70,513_class-70,0.74525154,0.59687620,0.59687620,5,5,0,0,0,0.00000000,-0.14837533,-0.14837533
2,fold2:514_class-18,514_class-18,0.71228242,0.66756785,0.66756785,3,3,0,0,0,0.00000000,-0.04471457,-0.04471457
2,fold2:515_class-38,515_class-38,0.55016690,0.47686937,0.55016690,5,0,1,0,1,0.07329753,-0.07329753,0.00000000
2,fold2:516_class-6,516_class-6,0.95810211,0.95803750,0.95810211,2,0,1,0,1,0.00006461,-0.00006461,0.00000000
2,fold2:517_class-34,517_class-34,0.42356011,0.93712282,0.93712282,5,5,0,1,1,0.00000000,0.51356271,0.51356271
2,fold2:518_class-54,518_class-54,0.52079993,0.68357354,0.68357354,1,1,0,1,1,0.00000000,0.16277361,0.16277361
2,fold2:519_class-78,519_class-78,0.55447650,0.81937289,0.81937289,3,3,0,1,1,0.00000000,0.26489639,0.26489639
2,fold2:520_class-10,520_class-10,0.95016730,0.95453715,0.95016730,4,0,1,1,1,-0.00436985,0.00436985,0.00000000
2,fold2:521_class-46,521_class-46,0.43519706,0.43408158,0.43408158,5,5,0,0,0,0.00000000,-0.00111547,-0.00111547
2,fold2:522_class-58,522_class-58,0.38059247,0.44296598,0.44296598,4,4,0,1,1,0.00000000,0.06237352,0.06237352
2,fold2:523_class-54,523_class-54,0.66791832,0.67084938,0.67084938,2,2,0,1,1,0.00000000,0.00293106,0.00293106
2,fold2:524_class-34,524_class-34,0.45323679,0.45208669,0.45208669,5,5,0,0,0,0.00000000,-0.00115010,-0.00115010
2,fold2:525_class-38,525_class-38,0.61211807,0.95130539,0.95130539,4,4,0,1,1,0.00000000,0.33918732,0.33918732
2,fold2:526_class-14,526_class-14,0.11286470,0.90938365,0.90938365,5,5,0,1,1,0.00000000,0.79651895,0.79651895
2,fold2:527_class-78,527_class-78,0.47097167,0.47137788,0.47137788,5,5,0,1,1,0.00000000,0.00040621,0.00040621
2,fold2:528_class-26,528_class-26,0.41835058,0.43840840,0.43840840,4,4,0,1,1,0.00000000,0.02005783,0.02005783
2,fold2:529_class-6,529_class-6,0.91979182,0.91706878,0.91706878,2,2,0,0,0,0.00000000,-0.00272304,-0.00272304
2,fold2:530_class-42,530_class-42,0.45118400,0.46153718,0.46153718,4,4,0,1,1,0.00000000,0.01035318,0.01035318
2,fold2:531_class-78,531_class-78,0.80408812,0.82231772,0.82231772,4,4,0,1,1,0.00000000,0.01822960,0.01822960
2,fold2:532_class-10,532_class-10,0.10823360,0.94376111,0.94376111,1,1,0,1,1,0.00000000,0.83552751,0.83552751
2,fold2:533_class-50,533_class-50,0.24233498,0.40840924,0.40840924,4,4,0,1,1,0.00000000,0.16607426,0.16607426
2,fold2:534_class-66,534_class-66,0.66449153,0.47528389,0.66449153,2,0,1,0,1,0.18920764,-0.18920764,0.00000000
2,fold2:535_class-26,535_class-26,0.47370529,0.47370529,0.47370529,0,0,0,1,1,0.00000000,0.00000000,0.00000000
2,fold2:536_class-58,536_class-58,0.36430168,0.40083444,0.40083444,2,2,0,1,1,0.00000000,0.03653276,0.03653276
2,fold2:537_class-14,537_class-14,0.06080443,0.09796646,0.06080443,2,0,1,1,1,-0.03716203,0.03716203,0.00000000
2,fold2:538_class-18,538_class-18,0.41929796,0.60975039,0.41929796,4,0,1,1,1,-0.19045243,0.19045243,0.00000000
2,fold2:539_class-78,539_class-78,0.51645964,0.44697270,0.44697270,4,4,0,0,0,0.00000000,-0.06948695,-0.06948695
2,fold2:540_class-70,540_class-70,0.30964592,0.26810852,0.30964592,1,0,1,0,1,0.04153740,-0.04153740,0.00000000
2,fold2:541_class-2,541_class-2,0.16375159,0.32420295,0.16375159,1,0,1,1,1,-0.16045137,0.16045137,0.00000000
2,fold2:542_class-46,542_class-46,0.50518852,0.50960886,0.50960886,2,2,0,1,1,0.00000000,0.00442034,0.00442034
2,fold2:543_class-54,543_class-54,0.41866177,0.41813815,0.41813815,5,5,0,0,0,0.00000000,-0.00052363,-0.00052363
2,fold2:544_class-46,544_class-46,0.67509538,0.67509538,0.67509538,0,0,0,1,1,0.00000000,0.00000000,0.00000000
2,fold2:545_class-10,545_class-10,0.12957306,0.12713797,0.12713797,4,4,0,0,0,0.00000000,-0.00243509,-0.00243509
2,fold2:546_class-50,546_class-50,0.36672083,0.36678791,0.36672083,4,0,1,1,1,-0.00006709,0.00006709,0.00000000
2,fold2:547_class-46,547_class-46,0.46426547,0.45654309,0.46426547,2,0,1,0,1,0.00772238,-0.00772238,0.00000000
2,fold2:548_class-18,548_class-18,0.70263034,0.75044972,0.75044972,4,4,0,1,1,0.00000000,0.04781938,0.04781938
2,fold2:549_class-14,549_class-14,0.52396595,0.48612472,0.52396595,2,0,1,0,1,0.03784123,-0.03784123,0.00000000
2,fold2:550_class-46,550_class-46,0.43805623,0.40741605,0.43805623,2,0,1,0,1,0.03064018,-0.03064018,0.00000000
2,fold2:551_class-70,551_class-70,0.41935682,0.41934565,0.41935682,4,0,1,0,1,0.00001118,-0.00001118,0.00000000
2,fold2:552_class-78,552_class-78,0.46229932,0.46229932,0.46229932,0,0,0,1,1,0.00000000,0.00000000,0.00000000
2,fold2:553_class-54,553_class-54,0.42291245,0.30783105,0.30783105,1,1,0,0,0,0.00000000,-0.11508140,-0.11508140
2,fold2:554_class-2,554_class-2,0.45945582,0.60614449,0.60614449,4,4,0,1,1,0.00000000,0.14668867,0.14668867
2,fold2:555_class-10,555_class-10,0.89133215,0.46560562,0.46560562,1,1,0,0,0,0.00000000,-0.42572653,-0.42572653
2,fold2:556_class-74,556_class-74,0.60621709,0.41161117,0.60621709,4,0,1,0,1,0.19460592,-0.19460592,0.00000000
2,fold2:557_class-10,557_class-10,0.42691100,0.58034885,0.58034885,1,1,0,1,1,0.00000000,0.15343785,0.15343785
2,fold2:558_class-22,558_class-22,0.52802652,0.52051735,0.52802652,2,0,1,0,1,0.00750917,-0.00750917,0.00000000
2,fold2:559_class-30,559_class-30,0.59441423,0.50654733,0.59441423,4,0,1,0,1,0.08786690,-0.08786690,0.00000000
2,fold2:560_class-2,560_class-2,0.43540272,0.43540272,0.43540272,0,0,0,1,1,0.00000000,0.00000000,0.00000000
2,fold2:561_class-6,561_class-6,0.93363798,0.95855176,0.93363798,4,0,1,1,1,-0.02491379,0.02491379,0.00000000
2,fold2:562_class-38,562_class-38,0.53374320,0.77669859,0.77669859,5,5,0,1,1,0.00000000,0.24295539,0.24295539
2,fold2:563_class-42,563_class-42,0.49456415,0.55839205,0.55839205,3,3,0,1,1,0.00000000,0.06382790,0.06382790
2,fold2:564_class-2,564_class-2,0.68508106,0.68869042,0.68869042,2,2,0,1,1,0.00000000,0.00360936,0.00360936
2,fold2:565_class-38,565_class-38,0.92566741,0.92566741,0.92566741,0,0,0,1,1,0.00000000,0.00000000,0.00000000
2,fold2:566_class-58,566_class-58,0.39618888,0.46935633,0.46935633,4,4,0,1,1,0.00000000,0.07316744,0.07316744
2,fold2:567_class-66,567_class-66,0.46018806,0.46150735,0.46150735,2,2,0,1,1,0.00000000,0.00131929,0.00131929
2,fold2:568_class-38,568_class-38,0.38087535,0.86091357,0.86091357,4,4,0,1,1,0.00000000,0.48003823,0.48003823
2,fold2:569_class-38,569_class-38,0.44818836,0.46407741,0.44818836,3,0,1,1,1,-0.01588905,0.01588905,0.00000000
2,fold2:570_class-30,570_class-30,0.43274361,0.47469476,0.43274361,1,0,1,1,1,-0.04195115,0.04195115,0.00000000
2,fold2:571_class-50,571_class-50,0.41985899,0.41006830,0.41006830,5,5,0,0,0,0.00000000,-0.00979069,-0.00979069
2,fold2:572_class-38,572_class-38,0.93331742,0.93331742,0.93331742,0,0,0,1,1,0.00000000,0.00000000,0.00000000
2,fold2:573_class-42,573_class-42,0.94177103,0.94177103,0.94177103,0,0,0,1,1,0.00000000,0.00000000,0.00000000
2,fold2:574_class-70,574_class-70,0.27362305,0.40879536,0.40879536,3,3,0,1,1,0.00000000,0.13517231,0.13517231
2,fold2:575_class-78,575_class-78,0.95815593,0.97417128,0.97417128,5,5,0,1,1,0.00000000,0.01601535,0.01601535
2,fold2:576_class-14,576_class-14,0.90560937,0.90560937,0.90560937,0,0,0,1,1,0.00000000,0.00000000,0.00000000
2,fold2:577_class-14,577_class-14,0.88504076,0.94547278,0.94547278,2,2,0,1,1,0.00000000,0.06043202,0.06043202
2,fold2:578_class-22,578_class-22,0.74498165,0.74910539,0.74498165,1,0,1,1,1,-0.00412375,0.00412375,0.00000000
2,fold2:579_class-2,579_class-2,0.42306358,0.71263397,0.71263397,5,5,0,1,1,0.00000000,0.28957039,0.28957039
2,fold2:580_class-66,580_class-66,0.69172871,0.69019502,0.69019502,2,2,0,0,0,0.00000000,-0.00153369,-0.00153369
2,fold2:581_class-42,581_class-42,0.41611260,0.44489685,0.44489685,4,4,0,1,1,0.00000000,0.02878425,0.02878425
2,fold2:582_class-18,582_class-18,0.47826135,0.47826135,0.47826135,0,0,0,1,1,0.00000000,0.00000000,0.00000000
2,fold2:583_class-22,583_class-22,0.64476806,0.64264882,0.64264882,1,1,0,0,0,0.00000000,-0.00211924,-0.00211924
2,fold2:584_class-18,584_class-18,0.32859716,0.33140531,0.32859716,2,0,1,1,1,-0.00280815,0.00280815,0.00000000
2,fold2:585_class-10,585_class-10,0.91393328,0.97053814,0.97053814,4,4,0,1,1,0.00000000,0.05660486,0.05660486
2,fold2:586_class-70,586_class-70,0.45580342,0.45537299,0.45537299,3,3,0,0,0,0.00000000,-0.00043043,-0.00043043
2,fold2:587_class-34,587_class-34,0.61038244,0.79193163,0.79193163,2,2,0,1,1,0.00000000,0.18154919,0.18154919
2,fold2:588_class-10,588_class-10,0.62219709,0.62182486,0.62182486,4,4,0,0,0,0.00000000,-0.00037223,-0.00037223
2,fold2:589_class-14,589_class-14,0.68255126,0.68260950,0.68260950,1,1,0,1,1,0.00000000,0.00005823,0.00005823
2,fold2:590_class-14,590_class-14,0.43587053,0.40708533,0.40708533,3,3,0,0,0,0.00000000,-0.02878520,-0.02878520
2,fold2:591_class-2,591_class-2,0.49617568,0.53472114,0.53472114,5,5,0,1,1,0.00000000,0.03854546,0.03854546
2,fold2:592_class-62,592_class-62,0.47807875,0.46589944,0.47807875,1,0,1,0,1,0.01217932,-0.01217932,0.00000000
2,fold2:593_class-54,593_class-54,0.39951140,0.51234812,0.51234812,5,5,0,1,1,0.00000000,0.11283672,0.11283672
2,fold2:594_class-74,594_class-74,0.44323280,0.44323280,0.44323280,0,0,0,1,1,0.00000000,0.00000000,0.00000000
2,fold2:595_class-78,595_class-78,0.57853526,0.57853526,0.57853526,0,0,0,1,1,0.00000000,0.00000000,0.00000000
2,fold2:596_class-58,596_class-58,0.37746158,0.41932142,0.37746158,3,0,1,1,1,-0.04185984,0.04185984,0.00000000
2,fold2:597_class-50,597_class-50,0.33433565,0.32467970,0.32467970,4,4,0,0,0,0.00000000,-0.00965595,-0.00965595
2,fold2:598_class-26,598_class-26,0.46946788,0.48893875,0.48893875,1,1,0,1,1,0.00000000,0.01947087,0.01947087
2,fold2:599_class-78,599_class-78,0.39329845,0.85133886,0.85133886,2,2,0,1,1,0.00000000,0.45804042,0.45804042
2,fold2:600_class-38,600_class-38,0.66319531,0.66203260,0.66203260,5,5,0,0,0,0.00000000,-0.00116271,-0.00116271
2,fold2:601_class-30,601_class-30,0.47091016,0.47124931,0.47124931,3,3,0,1,1,0.00000000,0.00033915,0.00033915
2,fold2:602_class-42,602_class-42,0.26825020,0.45385766,0.45385766,5,5,0,1,1,0.00000000,0.18560746,0.18560746
2,fold2:603_class-18,603_class-18,0.86072683,0.86072683,0.86072683,0,0,0,1,1,0.00000000,0.00000000,0.00000000
2,fold2:604_class-26,604_class-26,0.81985497,0.89212930,0.89212930,3,3,0,1,1,0.00000000,0.07227433,0.07227433
2,fold2:605_class-2,605_class-2,0.49321303,0.49321303,0.49321303,0,0,0,1,1,0.00000000,0.00000000,0.00000000
2,fold2:606_class-46,606_class-46,0.46323419,0.46323419,0.46323419,0,0,0,1,1,0.00000000,0.00000000,0.00000000
2,fold2:607_class-26,607_class-26,0.46789515,0.47300464,0.47300464,2,2,0,1,1,0.00000000,0.00510949,0.00510949
2,fold2:608_class-38,608_class-38,0.86043012,0.90620500,0.90620500,4,4,0,1,1,0.00000000,0.04577488,0.04577488
